,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Russian Federation,100.0,56.3,64.7,88.4,61.8,76.4,66.7,69.6,36.3,64.6,78.7,86.0,68.1,57.5,66.2,42.7,70.4
Montenegro,99.4,52.8,74.8,81.3,47.7,63.3,77.5,54.9,20.5,54.4,70.1,77.5,92.6,45.8,55.3,71.1,71.3
Japan,99.8,74.7,90.3,98.1,53.6,85.2,69.9,81.4,78.8,77.8,89.4,68.2,63.9,53.7,63.4,84.8,60.9
Luxembourg,99.9,60.6,87.6,96.4,60.9,81.8,58.7,73.5,59.2,89.0,95.9,46.8,33.3,62.0,64.9,89.1,60.3
Israel,98.9,64.3,88.0,97.8,64.0,68.9,69.5,73.8,72.4,63.9,85.7,71.8,50.6,32.6,45.8,73.2,60.5
East and South Asia,47.1,58.9,51.8,70.8,49.7,54.4,56.2,64.9,24.1,35.4,56.0,94.0,95.3,57.9,51.8,60.7,44.5
Serbia,98.7,66.4,73.3,94.9,46.5,72.8,61.6,68.4,16.6,64.4,81.2,88.2,84.9,58.9,56.5,69.6,78.1
Uruguay,100.0,62.3,78.3,91.0,61.2,74.4,96.9,63.6,17.0,45.8,88.6,78.2,90.7,50.9,51.0,74.4,67.1
"Iran, Islamic Rep.",96.2,66.8,66.5,64.2,31.1,58.1,60.7,47.6,9.1,45.1,69.4,90.4,81.7,75.6,70.0,55.3,54.2
Central African Republic,5.1,36.8,12.1,7.1,23.4,47.4,20.2,45.1,3.7,9.6,22.4,95.0,99.4,66.1,89.9,50.6,39.9
Australia,99.8,63.3,91.3,73.9,72.5,94.0,69.9,78.1,75.6,80.9,82.2,60.6,6.8,58.3,60.5,84.7,67.9
Guyana,77.2,58.5,54.9,84.0,54.6,64.8,60.1,57.3,4.0,30.3,74.7,70.3,90.3,54.1,41.5,61.2,60.5
Mali,17.2,49.8,24.5,5.6,23.0,45.7,22.8,64.0,4.1,70.7,36.1,96.1,98.9,66.1,57.3,62.5,41.3
Morocco,86.2,54.6,57.9,42.7,30.2,47.6,60.5,64.4,14.7,52.4,66.8,94.0,94.4,55.7,65.4,63.7,57.3
Haiti,28.6,41.5,29.4,82.9,29.7,47.5,43.3,53.6,5.3,47.3,41.4,95.8,98.9,69.5,43.1,44.9,41.8
Poland,99.7,68.9,77.7,91.6,62.7,80.6,66.5,70.9,29.6,74.3,83.6,80.3,73.6,62.1,76.7,80.9,59.8
"Korea, Rep.",98.9,82.0,82.2,98.1,52.9,74.5,68.9,85.9,70.2,77.8,80.2,80.5,69.8,48.2,53.3,71.8,51.6
Uganda,20.3,60.4,18.0,38.8,44.4,41.6,29.0,58.0,7.4,36.0,36.6,96.6,99.3,66.1,62.9,50.4,46.3
Zambia,7.2,55.1,20.3,33.9,44.9,46.7,54.6,48.8,1.9,29.4,61.4,96.4,98.0,66.1,69.5,49.6,47.5
Mexico,82.5,62.0,75.4,86.0,55.6,73.1,65.4,64.5,14.6,18.2,78.2,86.8,80.1,62.9,48.5,61.3,56.2
