,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Costa Rica,95.1,55.1,82.6,79.5,74.1,74.1,91.1,73.6,17.6,15.8,88.2,84.7,89.6,60.8,64.8,78.5,67.7
Netherlands,99.8,69.9,91.1,95.7,77.3,87.0,66.5,85.9,74.1,90.8,86.9,55.9,48.5,55.3,75.2,81.4,64.7
Slovenia,99.8,67.8,84.4,97.9,62.9,87.4,75.2,84.5,39.3,100.0,80.7,64.2,57.3,49.5,61.3,83.2,61.0
Jamaica,85.5,58.0,70.9,90.1,67.4,70.7,61.7,66.0,17.3,41.4,73.3,88.0,87.3,62.6,51.5,65.0,59.5
Panama,86.7,43.5,76.3,72.1,57.9,68.0,76.8,62.3,12.4,9.7,83.8,86.0,72.2,63.2,59.9,68.2,37.7
Papua New Guinea,23.6,44.5,38.9,57.7,36.4,40.5,28.5,72.1,2.7,43.7,81.9,97.8,93.0,69.6,67.2,57.3,42.2
Maldives,84.0,29.0,70.0,86.1,38.6,66.5,54.9,60.1,6.6,71.5,74.1,83.9,95.0,63.7,58.5,69.9,57.5
"Gambia, The",31.1,54.8,31.1,14.1,21.3,58.2,30.2,66.4,5.0,53.0,59.0,97.2,98.7,56.8,83.8,53.1,41.1
Nicaragua,74.2,51.9,62.5,65.4,57.4,62.9,70.8,55.6,5.0,14.2,68.6,91.8,96.4,64.0,65.6,62.4,41.1
Lao PDR,34.7,41.1,32.5,34.4,48.9,47.7,59.0,68.6,2.9,72.2,54.6,97.1,97.9,60.8,45.8,48.4,50.6
Spain,98.8,64.2,89.2,93.3,68.8,85.9,70.7,74.2,51.8,82.9,87.7,73.1,69.2,41.7,60.5,78.8,58.8
Finland,99.9,67.1,90.3,96.7,83.9,94.3,81.4,84.6,76.2,100.0,91.4,71.3,49.0,83.0,80.1,92.4,66.3
Ethiopia,23.2,43.2,20.4,2.5,22.7,39.0,46.4,59.4,16.3,79.0,44.2,97.7,98.6,66.1,58.0,44.8,45.4
Belize,63.8,56.1,65.1,58.1,54.3,64.1,70.6,61.1,1.6,30.3,67.6,89.9,91.7,59.4,51.2,72.2,55.9
Peru,82.3,59.2,66.6,86.4,57.5,74.4,68.8,61.5,18.5,23.6,63.1,91.7,94.0,70.4,54.7,55.9,52.6
Singapore,98.3,76.5,87.5,97.8,55.7,78.1,69.0,69.3,73.6,63.9,94.6,58.6,47.5,44.1,39.4,89.1,38.1
Niger,12.3,39.8,19.1,0.0,23.2,39.9,32.3,63.0,5.2,61.3,28.7,96.9,99.3,66.1,61.5,58.5,54.1
Switzerland,99.8,73.1,91.3,96.3,70.0,90.6,79.4,78.8,74.5,86.9,97.0,62.6,56.6,62.0,64.2,82.5,47.2
Burkina Faso,14.3,55.6,27.5,0.0,28.9,46.1,18.7,65.0,3.7,59.6,40.6,96.4,98.9,66.1,82.8,57.6,37.5
Serbia,98.7,66.4,73.3,94.9,46.5,72.8,61.6,68.4,16.6,64.4,81.2,88.2,84.9,58.9,56.5,69.6,78.1
