,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Finland,99.8,65.2,94.3,98.7,88.8,93.6,87.0,86.2,83.7,99.7,92.0,70.7,60.1,84.8,85.0,93.0,72.6
Honduras,57.7,52.4,68.2,60.7,66.6,71.2,77.2,60.7,11.8,19.4,79.4,94.4,94.9,66.2,67.6,45.4,62.8
Mali,16.9,55.7,29.6,21.6,27.9,53.6,34.1,64.2,5.8,80.4,44.7,96.0,98.9,66.1,57.1,61.0,42.6
Austria,99.5,72.9,83.8,93.4,60.8,92.4,81.0,82.6,61.8,95.0,86.2,57.3,52.9,62.0,70.4,89.3,65.5
Estonia,99.9,66.1,88.2,96.0,75.3,83.4,75.9,84.3,76.5,89.7,92.0,65.2,46.0,78.6,96.1,87.4,50.3
"Gambia, The",55.7,52.1,43.7,42.2,32.4,59.3,40.5,66.4,10.9,69.1,64.5,97.2,98.6,67.5,85.0,51.7,44.1
Mauritius,96.7,61.7,75.1,88.4,49.7,70.9,76.4,67.5,15.1,66.9,85.1,77.1,92.2,51.7,27.3,71.3,44.6
Somalia,16.8,23.6,19.6,39.1,13.5,40.4,22.5,49.8,0.0,73.8,42.7,94.4,99.9,53.1,56.5,35.3,33.3
Algeria,94.5,52.4,69.6,50.8,27.7,63.2,58.1,52.0,9.2,97.0,73.7,91.9,87.8,64.6,42.8,67.1,57.1
United Arab Emirates,99.6,64.8,76.7,86.0,40.9,54.8,65.5,49.2,28.7,84.3,73.0,68.7,0.6,63.1,47.5,74.6,25.8
High-income Countries,99.2,71.3,90.4,95.4,71.7,73.3,73.5,79.8,89.9,73.3,88.4,67.7,51.6,61.4,67.2,80.0,68.8
World,58.6,60.4,56.1,69.4,50.9,60.1,60.5,65.4,29.9,34.6,63.1,88.9,85.7,58.5,56.5,62.8,51.1
Lower-middle-income Countries,43.0,46.9,52.3,70.8,39.8,55.8,60.0,60.7,15.0,42.0,53.1,95.7,95.2,60.6,57.0,57.3,50.1
Eastern Europe and Central Asia,94.5,57.3,72.5,84.8,59.9,71.0,65.1,69.2,42.7,82.8,74.4,87.5,79.7,61.9,65.9,58.6,62.5
Italy,98.2,71.8,91.4,98.8,69.8,82.3,77.9,70.8,76.8,79.2,69.6,75.9,73.4,60.6,79.2,73.1,62.8
Vietnam,79.8,59.7,62.5,72.9,68.7,62.3,67.5,69.7,16.8,68.6,57.2,94.8,96.4,55.3,40.5,64.4,63.3
Bosnia and Herzegovina,99.7,65.6,77.2,64.1,44.0,73.5,66.7,69.2,36.0,80.8,73.0,85.8,82.2,70.3,79.7,69.6,80.6
Luxembourg,100.0,57.8,92.5,94.1,69.5,81.8,53.8,72.0,82.3,86.6,96.7,46.9,33.3,62.0,65.9,90.9,64.7
Angola,25.2,49.1,23.3,38.9,44.1,43.6,38.0,57.3,0.8,15.5,32.0,95.3,94.5,68.0,66.5,43.1,62.4
Canada,99.6,67.6,93.4,99.2,80.4,87.3,78.0,81.8,86.4,85.9,90.6,61.2,28.2,63.0,60.6,85.6,72.0
