,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Germany,99.9,75.2,88.6,90.1,71.7,84.6,68.8,82.2,69.6,92.9,89.1,60.1,48.1,53.6,71.1,84.2,65.2
Bulgaria,96.0,64.7,70.5,74.0,72.8,67.3,64.0,67.1,17.1,72.2,76.0,82.9,84.1,60.2,66.5,65.7,68.3
Lao PDR,34.7,41.1,32.5,34.4,48.9,47.7,59.0,68.6,2.9,72.2,54.6,97.1,97.9,60.8,45.8,48.4,50.6
Mozambique,3.1,41.6,18.3,12.5,52.2,40.1,49.6,61.7,5.0,22.5,50.8,98.6,98.7,61.3,54.5,51.6,45.3
Kuwait,91.7,72.3,79.0,84.2,49.7,57.0,67.3,58.7,36.8,76.0,65.4,63.6,19.2,49.3,51.4,79.1,64.5
Brunei Darussalam,67.6,55.8,77.5,98.2,54.8,60.4,68.6,71.2,26.1,63.9,99.7,74.8,12.9,51.4,67.3,64.3,69.4
Romania,97.0,64.8,73.1,91.1,51.0,77.1,70.7,75.0,9.8,58.9,77.6,85.6,86.7,61.4,56.1,75.6,62.8
Afghanistan,91.4,35.9,20.7,1.6,20.9,32.7,31.5,33.2,2.1,80.9,26.4,97.8,99.2,58.9,51.8,44.9,35.7
Namibia,39.7,48.0,31.5,67.0,69.3,53.4,50.6,59.6,1.9,0.0,76.4,88.1,85.3,70.0,72.5,67.3,69.3
Tanzania,14.1,55.9,23.7,25.6,53.9,40.2,45.9,55.0,9.4,54.9,46.4,96.3,98.9,72.8,59.8,50.6,42.3
Peru,82.3,59.2,66.6,86.4,57.5,74.4,68.8,61.5,18.5,23.6,63.1,91.7,94.0,70.4,54.7,55.9,52.6
Guinea,19.9,48.5,20.1,2.0,28.8,44.4,27.3,59.4,3.8,64.6,46.3,97.6,98.7,66.8,67.0,49.9,47.1
Belize,63.8,56.1,65.1,58.1,54.3,64.1,70.6,61.1,1.6,30.3,67.6,89.9,91.7,59.4,51.2,72.2,55.9
Chad,21.4,36.0,16.5,1.2,17.9,39.9,4.1,56.8,4.4,41.5,20.3,96.2,98.1,66.1,77.1,27.5,44.9
Burkina Faso,14.3,55.6,27.5,0.0,28.9,46.1,18.7,65.0,3.7,59.6,40.6,96.4,98.9,66.1,82.8,57.6,37.5
Cuba,80.4,62.8,79.8,94.0,69.0,73.2,71.6,89.6,12.3,30.3,63.1,93.0,89.3,81.5,55.7,62.6,100.0
Japan,99.8,74.7,90.3,98.1,53.6,85.2,69.9,81.4,78.8,77.8,89.4,68.2,63.9,53.7,63.4,84.8,60.9
Mongolia,89.7,30.8,53.8,87.3,68.3,53.9,38.2,68.2,5.0,80.8,44.2,76.3,68.9,60.8,72.0,61.1,68.7
Russian Federation,100.0,56.3,64.7,88.4,61.8,76.4,66.7,69.6,36.3,64.6,78.7,86.0,68.1,57.5,66.2,42.7,70.4
"Yemen, Rep.",91.7,41.2,37.9,29.8,7.4,28.0,31.2,51.4,5.7,69.1,49.4,96.8,96.8,56.0,42.9,43.9,64.9
