,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Bosnia and Herzegovina,99.7,65.6,77.2,64.1,44.0,73.5,66.7,69.2,36.0,80.8,73.0,85.8,82.2,70.3,79.7,69.6,80.6
Sweden,99.2,67.4,91.5,91.2,90.2,94.9,84.9,85.7,89.9,98.8,89.5,64.0,56.1,70.8,78.8,87.6,80.6
"Egypt, Arab Rep.",72.7,59.2,68.7,65.1,47.0,66.9,70.4,56.1,40.1,83.9,65.7,93.0,94.8,49.6,69.0,70.2,60.1
Lesotho,24.0,54.8,24.9,46.1,71.2,44.3,20.5,43.0,6.7,18.0,52.8,96.8,96.2,66.1,74.3,50.9,78.8
Sierra Leone,12.7,44.5,16.8,25.2,36.6,42.5,1.2,58.0,0.1,63.4,35.9,98.5,99.3,68.6,50.3,63.5,50.9
Togo,14.3,58.1,32.3,43.7,28.5,43.0,31.0,61.5,2.9,39.3,43.8,97.6,98.4,69.4,80.4,50.0,42.8
Malawi,1.3,57.3,34.3,49.2,55.6,49.6,30.5,55.6,9.8,29.3,53.0,98.8,99.2,66.1,63.4,57.5,49.7
Jordan,99.3,58.8,77.3,55.1,39.6,58.3,69.1,60.4,28.7,77.0,76.9,91.8,88.1,85.6,54.5,73.0,58.5
Zambia,7.2,55.1,20.3,33.9,44.9,46.7,54.6,48.8,1.9,29.4,61.4,96.4,98.0,66.1,69.5,49.6,47.5
Switzerland,99.8,73.5,91.6,97.3,71.3,90.6,79.2,77.6,77.2,86.9,97.0,62.6,56.4,62.0,64.2,82.7,49.4
"Congo, Dem. Rep.",2.7,42.8,36.7,56.1,40.2,43.1,52.2,53.9,10.6,43.0,40.7,97.9,99.4,78.8,70.4,39.7,41.7
Lebanon,99.8,53.7,76.7,69.2,40.8,67.2,60.0,53.1,29.2,84.4,62.8,87.3,81.9,59.0,62.2,65.9,30.9
Ghana,60.6,67.4,47.4,75.5,48.6,54.8,63.3,66.6,24.9,36.8,51.2,97.0,96.2,47.4,71.5,72.5,56.0
Maldives,86.6,38.9,82.5,90.7,42.4,71.2,82.8,50.1,15.0,75.6,77.4,84.1,93.5,58.3,56.1,70.8,50.8
Cote d'Ivoire,35.3,63.1,39.9,34.8,38.3,55.1,67.4,69.8,26.6,45.7,49.3,97.1,97.3,73.5,73.0,52.8,44.4
Turkmenistan,91.8,55.8,62.2,81.3,57.9,54.2,54.7,55.6,5.9,80.9,82.3,88.4,67.1,58.9,64.0,72.5,42.9
Austria,99.5,72.9,83.8,93.4,60.8,92.4,81.0,82.6,61.8,95.0,86.2,57.3,52.9,62.0,70.4,89.3,65.5
"Gambia, The",55.7,52.1,43.7,42.2,32.4,59.3,40.5,66.4,10.9,69.1,64.5,97.2,98.6,67.5,85.0,51.7,44.1
Nigeria,33.4,57.5,24.6,29.4,41.0,51.3,44.6,54.6,8.6,38.6,25.2,96.3,96.5,65.6,76.7,41.0,67.9
Argentina,97.1,68.5,76.5,94.4,69.9,76.4,67.8,57.9,14.2,32.2,72.5,84.0,87.2,61.5,55.8,58.8,55.8
