,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Serbia,98.7,66.4,73.3,94.9,46.5,72.8,61.6,68.4,16.6,64.4,81.2,88.2,84.9,58.9,56.5,69.6,78.1
Israel,98.9,64.3,88.0,97.8,64.0,68.9,69.5,73.8,72.4,63.9,85.7,71.8,50.6,32.6,45.8,73.2,60.5
Tanzania,14.1,55.9,23.7,25.6,53.9,40.2,45.9,55.0,9.4,54.9,46.4,96.3,98.9,72.8,59.8,50.6,42.3
Austria,99.5,73.6,84.7,93.2,61.9,92.4,79.8,83.0,64.2,95.0,86.2,57.3,51.8,62.0,70.9,89.4,66.3
Trinidad and Tobago,99.0,56.2,68.2,75.2,58.5,68.2,51.5,69.8,11.5,30.3,67.7,71.8,89.4,52.9,55.3,66.2,50.7
United States,99.0,70.2,83.4,96.1,69.3,84.3,69.4,77.1,72.4,53.1,86.1,68.8,33.7,58.9,55.5,74.8,61.4
Finland,99.9,67.1,90.3,96.7,83.9,94.3,81.4,84.6,76.2,100.0,91.4,71.3,49.0,83.0,80.1,92.4,66.3
High-income Countries,99.3,71.3,85.6,93.8,64.2,78.4,70.4,77.9,69.0,72.5,86.8,68.3,47.9,56.3,63.2,78.9,64.8
Belarus,99.8,62.6,70.4,93.6,64.4,74.7,65.6,64.1,17.1,96.1,73.1,82.7,59.0,58.9,71.3,64.3,69.5
Mauritius,96.7,66.8,67.9,82.2,36.1,69.3,79.4,69.4,9.5,66.9,85.0,77.1,94.0,57.3,27.1,70.5,40.8
Malaysia,98.0,43.0,74.8,83.2,44.7,78.2,66.8,67.9,23.6,40.0,81.4,83.4,79.1,64.9,40.4,64.0,62.2
Ukraine,99.8,58.4,66.7,87.4,60.3,77.7,64.3,67.4,13.3,97.4,78.9,89.9,85.8,54.8,63.3,60.8,68.5
"Congo, Rep.",21.9,47.2,23.1,17.1,46.5,45.0,33.9,42.5,0.4,22.1,52.5,96.6,89.5,65.8,73.5,59.8,53.9
Brazil,83.3,67.5,72.9,82.0,63.9,82.0,86.5,71.1,33.3,6.9,76.2,86.1,92.0,59.2,58.8,61.6,69.2
Norway,99.6,65.0,90.3,90.9,84.2,84.9,97.9,82.8,78.9,94.7,90.9,51.5,17.7,73.3,69.5,90.7,89.7
Albania,94.3,40.7,75.1,76.0,37.3,69.8,69.0,53.9,4.7,82.5,78.6,88.4,86.3,31.3,63.9,69.2,59.1
Russian Federation,100.0,56.3,64.7,88.4,61.8,76.4,66.7,69.6,36.3,64.6,78.7,86.0,68.1,57.5,66.2,42.7,70.4
Guinea,19.9,48.5,20.1,2.0,28.8,44.4,27.3,59.4,3.8,64.6,46.3,97.6,98.7,66.8,67.0,49.9,47.1
Australia,99.8,63.3,91.3,73.9,72.5,94.0,69.9,78.1,75.6,80.9,82.2,60.6,6.8,58.3,60.5,84.7,67.9
Bosnia and Herzegovina,99.6,61.5,71.1,37.5,29.7,73.8,62.3,63.0,7.7,85.0,78.6,86.9,87.5,70.1,62.7,71.7,74.9
