,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Ireland,99.4,77.5,85.6,98.9,66.8,85.2,67.4,88.0,64.9,82.3,86.0,58.8,47.0,60.3,80.6,89.3,53.7
Ecuador,79.4,52.4,71.7,74.7,59.4,67.0,67.8,64.8,14.9,9.5,79.9,90.8,91.3,76.2,58.3,49.1,59.4
Senegal,23.7,51.5,33.5,4.5,32.4,53.4,55.1,63.8,9.5,49.8,50.9,96.5,97.9,52.4,63.2,68.4,48.6
Uzbekistan,28.6,55.0,65.9,71.3,56.0,54.0,59.1,62.6,9.6,84.5,75.6,96.6,90.3,58.9,64.6,62.5,54.4
Slovak Republic,98.7,72.5,77.5,76.5,65.9,83.4,70.2,71.3,27.2,99.1,78.9,77.6,61.2,62.0,72.4,73.4,53.8
Namibia,39.7,48.0,31.5,67.0,69.3,53.4,50.6,59.6,1.9,0.0,76.4,88.1,85.3,70.0,72.5,67.3,69.3
Canada,99.6,66.5,88.5,96.7,71.8,87.5,78.9,78.5,73.8,82.5,89.3,63.2,23.9,61.9,58.0,88.8,69.4
Brazil,83.3,67.5,72.9,82.0,63.9,82.0,86.5,71.1,33.3,6.9,76.2,86.1,92.0,59.2,58.8,61.6,69.2
Myanmar,45.2,52.4,38.0,46.4,54.3,55.3,53.1,60.9,3.2,76.8,48.5,97.5,98.7,56.3,51.5,68.3,33.7
Turkey,96.1,66.8,70.4,67.3,30.5,75.8,71.8,62.1,34.7,49.5,69.2,86.8,84.7,59.5,54.0,60.7,71.3
Guinea,19.9,48.5,20.1,2.0,28.8,44.4,27.3,59.4,3.8,64.6,46.3,97.6,98.7,66.8,67.0,49.9,47.1
Eastern Europe and Central Asia,91.4,52.3,62.1,82.1,55.3,70.1,63.3,64.8,21.5,74.6,73.1,88.0,78.0,61.9,63.3,52.9,64.8
Haiti,28.6,41.5,29.4,82.9,29.7,47.5,43.3,53.6,5.3,47.3,41.4,95.8,98.9,69.5,43.1,44.9,41.8
"Iran, Islamic Rep.",96.2,66.8,66.5,64.2,31.1,58.1,60.7,47.6,9.1,45.1,69.4,90.4,81.7,75.6,70.0,55.3,54.2
Finland,99.9,67.1,90.3,96.7,83.9,94.3,81.4,84.6,76.2,100.0,91.4,71.3,49.0,83.0,80.1,92.4,66.3
OECD members,96.8,70.2,83.7,90.7,62.7,83.3,70.4,75.5,64.1,63.5,85.3,71.5,54.5,57.5,61.4,75.7,63.7
Sub-Saharan Africa,20.6,50.4,18.7,22.5,38.8,44.4,45.3,55.6,9.0,30.3,43.1,96.0,96.7,64.8,63.8,49.1,45.8
Argentina,97.1,68.7,78.4,94.5,71.6,76.8,69.5,55.2,14.8,28.4,72.6,84.0,88.1,61.0,56.2,58.5,54.0
Middle East and North Africa,85.8,60.5,64.1,54.7,26.7,54.4,60.7,57.3,14.3,71.0,64.5,90.3,83.4,61.2,61.6,62.4,61.3
High-income Countries,99.3,71.3,85.6,93.8,64.2,78.4,70.4,77.9,69.0,72.5,86.8,68.3,47.9,56.3,63.2,78.9,64.8
