,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Chile,96.7,71.5,81.4,91.6,50.6,89.8,80.9,69.9,17.2,14.4,85.3,84.9,79.1,79.6,60.7,74.8,72.8
Italy,98.3,71.7,87.3,98.7,50.2,80.6,69.6,69.7,55.5,76.8,75.2,75.8,65.0,47.4,67.3,72.1,62.4
North Macedonia,75.7,59.6,71.3,87.1,23.7,71.8,59.8,56.4,15.2,65.0,78.7,86.4,85.7,58.9,80.6,73.2,69.3
Niger,12.3,39.8,19.1,0.0,23.2,39.9,32.3,63.0,5.2,61.3,28.7,96.9,99.3,66.1,61.5,58.5,54.1
"Congo, Rep.",21.9,47.2,23.1,17.1,46.5,45.0,33.9,42.5,0.4,22.1,52.5,96.6,89.5,65.8,73.5,59.8,53.9
Kuwait,91.7,72.3,79.0,84.2,49.7,57.0,67.3,58.7,36.8,76.0,65.4,63.6,19.2,49.3,51.4,79.1,64.5
Canada,99.6,66.5,88.5,96.7,71.8,87.5,78.9,78.5,73.8,82.5,89.3,63.2,23.9,61.9,58.0,88.8,69.4
Cyprus,99.9,61.9,83.2,90.7,56.0,70.7,67.5,75.4,26.7,87.1,69.0,69.7,61.0,53.1,55.5,84.7,40.9
Vietnam,79.8,59.7,62.5,72.9,68.7,62.3,67.5,69.7,16.8,68.6,57.2,94.8,96.4,55.3,40.5,64.4,63.3
Switzerland,99.8,73.1,91.3,96.3,70.0,90.6,79.4,78.8,74.5,86.9,97.0,62.6,56.6,62.0,64.2,82.5,47.2
Gabon,75.6,52.1,31.6,64.7,45.5,57.0,66.7,55.0,6.3,55.9,51.3,91.2,78.5,75.2,82.6,48.3,49.9
"Venezuela, RB",82.7,48.8,67.9,75.4,55.2,77.9,67.6,63.0,13.0,39.4,67.3,87.3,68.6,71.3,67.9,36.9,61.3
Mongolia,89.7,30.8,53.8,87.3,68.3,53.9,38.2,68.2,5.0,80.8,44.2,76.3,68.9,60.8,72.0,61.1,68.7
Maldives,84.0,29.0,70.0,86.1,38.6,66.5,54.9,60.1,6.6,71.5,74.1,83.9,95.0,63.7,58.5,69.9,57.5
Greece,98.5,69.7,84.9,87.4,46.4,88.3,68.9,62.3,26.6,78.4,85.4,69.6,62.5,54.1,69.8,73.0,61.2
Mexico,82.5,62.0,75.4,86.0,55.6,73.1,65.4,64.5,14.6,18.2,78.2,86.8,80.1,62.9,48.5,61.3,56.2
United Kingdom,99.6,72.7,85.1,99.8,72.3,93.7,68.9,78.4,72.4,70.2,87.7,66.4,51.7,72.2,85.3,84.2,42.8
Bosnia and Herzegovina,99.6,61.5,71.1,37.5,29.7,73.8,62.3,63.0,7.7,85.0,78.6,86.9,87.5,70.1,62.7,71.7,74.9
Portugal,99.6,63.4,81.8,93.4,65.6,78.2,74.5,77.7,28.4,59.1,89.3,72.9,75.3,34.9,63.8,80.4,66.3
"Korea, Rep.",98.9,82.0,82.2,98.1,52.9,74.5,68.9,85.9,70.2,77.8,80.2,80.5,69.8,48.2,53.3,71.8,51.6
