,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Bosnia and Herzegovina,99.8,65.6,78.0,64.1,42.4,73.5,66.7,69.4,34.6,80.8,74.3,85.8,80.5,70.3,79.7,69.0,80.6
Kazakhstan,99.8,56.8,70.8,98.5,75.6,75.4,61.4,66.6,32.0,96.4,80.1,86.5,43.5,58.9,57.1,61.0,60.7
Nepal,36.8,50.1,46.8,56.9,52.0,60.7,51.7,66.1,10.5,64.7,35.2,98.4,98.9,60.8,68.0,56.1,45.7
Guyana,80.8,63.4,60.1,89.3,62.3,68.6,73.0,56.4,14.0,30.3,77.2,69.9,89.6,47.7,42.3,61.2,52.5
Nicaragua,74.2,53.5,68.3,74.9,63.7,64.3,73.6,56.5,5.7,20.0,72.3,91.8,96.4,67.1,65.2,59.2,44.6
Italy,98.2,71.2,91.0,99.3,63.8,82.3,75.8,69.2,72.7,77.6,80.2,76.1,71.0,58.0,79.1,74.8,61.3
High-income Countries,99.2,71.6,90.1,94.5,71.1,75.1,73.2,78.4,86.6,73.0,87.9,68.2,49.8,59.1,67.1,79.9,68.5
Small Island Developing States,55.0,51.6,61.2,77.5,55.9,56.2,61.5,68.9,13.5,40.1,79.5,83.6,92.3,69.0,55.0,62.4,58.7
Burundi,0.0,57.8,46.8,49.3,64.0,55.0,22.6,45.4,5.8,58.4,55.9,96.9,99.7,66.1,79.8,47.7,62.8
Peru,82.3,62.8,71.5,88.0,66.2,76.5,71.2,62.0,21.7,28.7,69.5,91.7,93.6,71.1,55.4,57.5,55.2
"Egypt, Arab Rep.",80.5,59.7,68.5,66.3,39.6,66.7,70.9,51.5,45.6,83.5,64.6,93.2,93.9,50.2,69.2,71.9,60.5
Oceania,27.6,41.9,43.0,59.1,40.6,12.1,35.9,66.5,2.1,46.8,80.8,86.3,98.1,65.4,53.1,65.9,46.3
Russian Federation,100.0,57.3,65.4,83.6,63.8,76.8,66.9,69.8,37.8,59.4,79.1,86.0,66.6,55.9,66.2,45.8,67.5
Colombia,84.6,63.9,82.2,85.9,70.8,81.1,80.2,66.3,38.0,18.7,78.2,90.9,88.8,68.5,61.2,59.0,67.7
Bolivia,90.5,58.9,66.3,89.3,70.5,69.2,65.5,69.1,26.8,43.6,75.0,91.9,92.6,61.4,67.9,54.1,64.8
Luxembourg,99.9,59.2,92.3,94.4,65.8,81.8,57.5,72.4,79.8,88.9,95.4,46.8,33.3,62.0,65.9,89.4,67.0
Djibouti,47.4,38.2,49.4,12.9,25.5,56.7,31.4,49.1,14.5,40.9,60.4,94.5,89.9,56.8,38.8,52.9,45.3
Moldova,94.5,52.4,67.7,99.7,67.1,70.0,69.6,61.7,11.4,92.3,64.7,86.3,90.4,58.9,57.1,64.1,84.3
North Macedonia,75.7,60.9,73.3,65.9,30.3,72.9,62.5,56.2,22.1,65.0,75.2,86.4,87.1,58.9,80.7,71.1,68.2
Uganda,20.3,60.1,19.5,39.0,44.5,41.6,29.6,57.9,7.0,36.0,36.5,96.6,99.3,66.1,62.8,50.4,46.3
