,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
China,97.9,82.0,81.2,99.5,77.4,70.4,63.8,73.0,75.9,34.5,79.1,90.6,85.7,51.4,49.5,67.0,44.8
Portugal,99.6,63.0,85.9,96.1,73.9,79.0,77.5,75.3,40.7,67.8,89.4,72.9,76.7,40.1,66.1,81.1,63.4
Lebanon,99.8,53.7,76.7,69.2,40.8,67.2,60.0,53.1,29.2,84.4,62.8,87.3,81.9,59.0,62.2,65.9,30.9
Mexico,82.5,61.0,79.5,94.5,65.6,75.4,66.2,63.1,19.7,22.3,78.6,86.8,80.1,66.9,56.1,58.6,63.6
East and South Asia,73.5,64.9,68.3,85.1,54.4,63.3,64.4,68.9,50.5,36.9,61.3,93.7,91.8,55.3,51.4,61.0,49.2
Sudan,48.4,21.9,39.6,30.0,23.4,24.1,49.4,36.1,3.2,73.3,41.5,94.7,99.2,59.1,49.3,49.9,37.4
Liberia,21.9,45.1,31.7,25.1,30.7,51.1,14.8,54.7,6.3,70.4,33.7,97.7,98.2,81.0,48.4,49.8,43.0
Russian Federation,100.0,56.9,65.7,83.2,65.8,76.9,67.0,70.5,39.2,57.6,77.0,86.0,66.6,55.1,66.1,46.6,69.7
Peru,82.3,62.8,71.5,88.0,66.2,76.5,71.2,62.0,21.7,28.7,69.5,91.7,93.6,71.1,55.4,57.5,55.2
Senegal,23.7,56.5,40.6,11.6,22.8,56.0,61.1,60.9,10.1,52.6,54.0,96.5,98.0,54.4,63.9,68.4,51.3
France,99.7,71.5,91.3,99.2,79.9,89.8,76.0,78.9,86.7,88.5,93.1,64.3,65.5,60.8,64.3,73.7,70.0
Myanmar,45.2,59.2,43.8,49.4,52.4,60.1,57.2,60.9,3.2,76.8,51.3,97.5,98.7,51.7,54.0,68.2,33.5
OECD members,96.7,70.3,86.3,93.6,66.5,83.8,71.4,76.4,72.4,63.5,84.5,71.6,55.1,58.6,65.0,76.0,65.8
Argentina,97.1,68.5,76.5,94.4,69.9,76.4,67.8,57.9,14.2,32.2,72.5,84.0,87.2,61.5,55.8,58.8,55.8
"Iran, Islamic Rep.",97.4,63.5,76.2,73.0,40.6,60.2,64.2,52.3,23.2,51.8,75.0,90.5,78.5,79.6,68.5,59.5,55.0
Chile,99.8,72.0,87.6,95.7,67.7,90.4,83.2,78.5,67.1,26.2,86.7,84.0,77.9,83.5,60.7,77.6,81.5
Lao PDR,40.4,57.4,44.6,45.9,63.0,60.8,68.2,69.4,8.1,67.4,53.2,96.9,96.4,60.8,45.6,47.3,47.1
Belarus,99.9,65.0,83.6,97.8,79.8,75.2,69.7,69.3,47.7,100.0,73.1,81.5,60.4,58.9,78.7,74.4,73.8
Germany,99.5,73.9,93.0,98.7,82.3,88.5,75.0,86.5,90.0,88.5,95.2,59.2,51.8,68.0,78.8,85.1,79.0
Namibia,39.7,43.9,36.8,67.2,75.9,55.1,48.2,58.4,2.9,2.8,76.4,88.1,84.5,66.6,85.7,67.3,67.3
