,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Kuwait,91.7,68.5,83.2,91.2,53.0,57.0,68.0,57.2,52.7,76.0,41.8,64.0,21.8,47.6,51.7,78.6,57.6
Cuba,80.4,58.5,84.5,96.6,83.9,73.6,72.7,91.8,26.1,30.3,65.5,92.5,90.1,83.1,67.1,63.3,100.0
Mauritius,96.7,61.7,75.1,88.4,49.7,70.9,76.4,67.5,15.1,66.9,85.1,77.1,92.2,51.7,27.3,71.3,44.6
United Kingdom,99.6,72.5,84.8,97.3,72.2,93.8,68.9,78.2,73.7,71.8,87.7,66.4,51.4,72.4,85.6,84.2,44.3
Belarus,99.9,65.0,83.6,97.8,79.8,75.2,69.7,69.3,47.7,100.0,73.1,81.5,60.4,58.9,78.7,74.4,73.8
Bosnia and Herzegovina,99.7,65.6,77.2,64.1,44.0,73.5,66.7,69.2,36.0,80.8,73.0,85.8,82.2,70.3,79.7,69.6,80.6
Senegal,23.7,56.5,40.6,11.6,22.8,56.0,61.1,60.9,10.1,52.6,54.0,96.5,98.0,54.4,63.9,68.4,51.3
Burundi,0.0,57.8,48.3,49.6,59.9,55.2,25.5,45.3,6.6,58.4,56.2,96.9,99.7,66.1,78.6,50.9,62.1
Luxembourg,100.0,57.8,92.5,94.1,69.5,81.8,53.8,72.0,82.3,86.6,96.7,46.9,33.3,62.0,65.9,90.9,64.7
Sub-Saharan Africa,20.5,51.4,22.1,25.8,42.0,45.4,46.5,55.8,8.9,30.3,44.3,96.1,96.6,65.9,64.1,49.4,46.9
Belize,59.8,59.9,74.2,77.4,56.1,68.4,86.6,55.0,25.8,30.3,79.8,89.5,91.6,68.6,49.3,65.2,72.3
Portugal,99.6,63.0,85.9,96.1,73.9,79.0,77.5,75.3,40.7,67.8,89.4,72.9,76.7,40.1,66.1,81.1,63.4
France,99.7,71.5,91.3,99.2,79.9,89.8,76.0,78.9,86.7,88.5,93.1,64.3,65.5,60.8,64.3,73.7,70.0
Bahrain,91.7,71.5,86.2,83.2,51.5,68.1,71.4,76.9,52.4,76.0,48.6,77.1,33.5,50.4,45.5,71.4,35.3
Bulgaria,98.0,66.3,78.2,68.5,75.1,69.1,73.2,77.0,58.4,49.6,79.3,80.5,83.1,64.7,93.7,74.5,73.2
Nepal,36.8,50.1,46.8,56.9,52.0,60.7,51.7,66.1,10.5,64.7,35.2,98.4,98.9,60.8,68.0,56.1,45.7
Morocco,86.2,54.0,65.6,61.4,33.8,57.9,66.7,66.0,25.0,52.3,70.1,94.0,93.7,58.9,70.4,65.2,62.4
Bolivia,88.2,58.9,65.5,89.3,68.0,69.8,65.5,66.2,29.1,43.6,68.1,91.9,93.1,61.4,66.8,53.7,64.8
Guatemala,71.2,38.7,68.2,71.6,53.4,69.5,77.6,65.2,13.5,20.7,77.7,93.5,95.2,58.8,44.8,47.9,46.1
Burkina Faso,21.5,61.2,45.3,25.1,34.1,44.8,27.8,66.9,18.0,70.9,52.9,96.1,98.6,66.1,82.7,56.5,55.0
