,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Oceania,27.6,41.9,43.0,59.1,40.6,12.1,35.9,66.5,2.1,46.8,80.8,86.3,98.1,65.4,53.1,65.9,46.3
Zimbabwe,28.7,42.7,24.0,60.5,58.2,50.1,58.8,56.7,5.9,34.0,75.0,95.9,96.7,66.1,72.2,45.5,38.0
Poland,99.7,69.3,79.7,94.8,64.5,81.1,67.3,77.2,37.4,81.8,84.0,80.3,72.2,61.8,89.4,80.9,58.7
Central African Republic,0.0,38.5,11.9,6.9,28.6,40.7,24.9,46.5,7.8,9.6,18.2,94.4,99.2,66.1,89.9,45.0,38.8
Tajikistan,76.4,50.5,54.6,69.3,47.6,51.0,86.8,59.9,4.2,77.0,62.5,96.2,97.3,58.9,68.0,67.8,42.4
Sri Lanka,78.3,58.9,73.8,94.1,42.1,44.5,68.1,72.6,7.8,52.1,70.2,94.5,95.7,71.7,54.0,65.2,53.5
Guinea,26.5,48.9,23.1,22.4,37.0,49.9,24.4,59.1,6.3,77.7,47.7,97.2,98.6,66.9,67.0,48.0,46.7
Namibia,39.7,43.9,36.8,67.2,75.9,55.1,48.2,58.4,2.9,2.8,76.4,88.1,84.5,66.6,85.7,67.3,67.3
OECD members,96.7,70.3,86.3,93.6,66.5,83.8,71.4,76.4,72.4,63.5,84.5,71.6,55.1,58.6,65.0,76.0,65.8
Hungary,99.0,71.9,80.0,94.0,63.4,87.8,74.1,74.3,47.8,90.3,88.0,83.9,77.2,62.0,85.7,71.2,47.5
Vietnam,79.8,59.7,62.5,72.9,68.7,62.3,67.5,69.7,16.8,68.6,57.2,94.8,96.4,55.3,40.5,64.4,63.3
Lao PDR,36.1,57.0,43.0,43.1,60.6,59.5,66.4,69.4,4.3,68.2,53.9,97.0,97.2,60.8,45.6,49.6,46.7
Netherlands,99.8,69.1,93.3,95.9,83.0,86.5,68.0,84.1,78.0,91.5,87.5,55.9,49.0,54.6,76.1,81.7,65.0
Slovak Republic,98.7,73.2,79.3,81.2,63.9,83.3,70.2,72.2,31.2,91.8,78.8,77.6,61.0,62.0,84.8,73.8,53.2
Low-income Countries,14.5,44.0,35.5,26.3,37.6,42.7,27.9,48.6,7.1,52.2,42.5,97.3,98.6,75.9,61.6,48.4,40.2
Djibouti,47.4,38.2,49.4,12.9,25.5,56.7,31.4,49.1,14.5,40.9,60.4,94.5,89.9,56.8,38.8,52.9,45.3
United Kingdom,99.6,72.5,84.8,97.3,72.2,93.8,68.9,78.2,73.7,71.8,87.7,66.4,51.4,72.4,85.6,84.2,44.3
China,96.3,81.9,80.3,99.4,75.8,69.4,62.4,72.7,70.3,34.5,71.8,91.0,86.4,50.2,49.6,64.1,43.2
Bangladesh,59.5,64.0,60.3,82.6,53.2,67.0,56.1,69.4,27.8,81.3,52.9,97.2,95.3,66.1,52.2,54.0,39.2
Sierra Leone,12.7,44.1,19.0,25.2,36.7,42.0,0.8,58.0,0.1,63.4,36.2,98.5,99.3,68.8,50.3,64.2,52.3
