,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Niger,12.3,39.8,19.1,0.0,23.2,39.9,32.3,63.0,5.2,61.3,28.7,96.9,99.3,66.1,61.5,58.5,54.1
Lithuania,96.4,66.1,73.3,90.9,60.7,74.4,74.7,73.2,19.4,70.7,86.0,65.2,60.5,59.9,75.7,68.2,53.8
Ghana,51.7,58.7,36.9,41.1,41.6,47.9,57.9,64.4,9.1,36.2,56.9,97.1,96.9,51.8,71.0,68.6,48.4
"Korea, Rep.",98.9,82.0,82.2,98.1,52.9,74.5,68.9,85.9,70.2,77.8,80.2,80.5,69.8,48.2,53.3,71.8,51.6
Liberia,23.7,41.7,20.6,23.9,26.6,48.1,21.6,54.7,3.0,70.4,32.2,97.7,98.7,53.3,43.6,52.0,43.9
Iraq,83.8,44.2,55.7,40.3,21.3,53.1,56.6,50.8,8.8,92.8,59.0,89.2,83.4,61.6,52.2,57.6,71.7
Botswana,52.3,44.6,37.6,62.3,65.8,57.2,36.5,53.8,13.7,0.0,77.3,87.8,80.5,66.1,74.5,64.7,68.2
Iceland,99.7,62.3,90.2,91.2,84.5,62.8,98.8,74.0,58.1,99.4,89.5,51.8,49.7,66.2,51.1,95.0,66.2
Azerbaijan,100.0,60.7,57.9,65.1,46.5,56.2,62.7,61.3,12.6,100.0,70.5,91.2,80.9,58.9,60.6,71.9,66.1
Tunisia,88.5,53.9,71.8,65.8,33.5,64.5,71.7,56.7,16.4,69.6,75.7,89.5,91.2,54.9,52.8,71.7,65.8
Portugal,99.6,63.4,81.8,93.4,65.6,78.2,74.5,77.7,28.4,59.1,89.3,72.9,75.3,34.9,63.8,80.4,66.3
Norway,99.6,65.0,90.3,90.9,84.2,84.9,97.9,82.8,78.9,94.7,90.9,51.5,17.7,73.3,69.5,90.7,89.7
Indonesia,47.4,62.7,51.6,82.8,53.8,58.2,54.1,62.7,7.4,67.0,57.1,92.6,93.2,55.9,41.8,67.7,51.3
Burkina Faso,14.3,55.6,27.5,0.0,28.9,46.1,18.7,65.0,3.7,59.6,40.6,96.4,98.9,66.1,82.8,57.6,37.5
France,99.8,75.3,88.2,91.6,70.5,88.6,73.4,79.1,64.3,86.8,87.8,65.0,60.7,46.8,54.2,74.0,67.6
Madagascar,0.0,45.4,30.2,19.3,56.9,39.8,27.2,55.9,8.8,33.4,43.0,97.5,99.2,67.8,43.5,43.6,36.4
Austria,99.5,73.6,84.7,93.2,61.9,92.4,79.8,83.0,64.2,95.0,86.2,57.3,51.8,62.0,70.9,89.4,66.3
Upper-middle-income Countries,74.3,68.4,66.0,84.9,66.3,66.4,63.3,68.0,34.5,26.5,69.8,89.8,89.3,58.2,53.3,61.6,49.3
Cambodia,34.1,46.7,31.9,40.4,34.7,45.8,39.7,52.3,4.2,63.9,48.2,97.2,97.5,66.9,39.1,56.6,40.9
Cyprus,99.9,61.9,83.2,90.7,56.0,70.7,67.5,75.4,26.7,87.1,69.0,69.7,61.0,53.1,55.5,84.7,40.9
