,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Eswatini,32.0,51.8,35.7,52.7,62.6,34.3,64.4,48.7,12.1,11.8,75.5,86.5,97.6,66.1,64.7,54.0,64.0
China,97.9,82.0,81.2,99.5,77.4,70.4,63.8,73.0,75.9,34.5,79.1,90.6,85.7,51.4,49.5,67.0,44.8
Bhutan,87.7,54.5,68.6,67.8,56.3,69.6,92.3,64.6,37.6,64.4,84.6,92.9,86.5,60.8,65.6,84.1,60.0
Belize,59.8,59.9,74.2,77.4,56.1,68.4,86.6,55.0,25.8,30.3,79.8,89.5,91.6,68.6,49.3,65.2,72.3
Romania,97.0,61.8,75.1,94.1,50.5,77.5,72.5,75.6,16.4,67.8,79.7,85.6,86.2,68.7,74.6,76.6,66.3
Japan,99.2,75.5,93.4,98.1,58.1,85.6,70.6,84.3,93.5,80.5,83.8,67.9,61.1,56.3,65.0,87.3,65.8
New Zealand,100.0,69.6,90.0,94.3,81.4,90.3,88.6,85.5,73.2,80.0,84.1,53.0,53.2,57.7,52.0,90.9,70.9
Belarus,99.9,65.0,83.6,97.8,79.8,75.2,69.7,69.3,47.7,100.0,73.1,81.5,60.4,58.9,78.7,74.4,73.8
Sub-Saharan Africa,20.5,51.4,22.1,25.8,42.0,45.4,46.5,55.8,8.9,30.3,44.3,96.1,96.6,65.9,64.1,49.4,46.9
High-income Countries,99.2,71.3,90.4,95.4,71.7,73.3,73.5,79.8,89.9,73.3,88.4,67.7,51.6,61.4,67.2,80.0,68.8
"Gambia, The",55.7,52.1,43.7,42.2,32.4,59.3,40.5,66.4,10.9,69.1,64.5,97.2,98.6,67.5,85.0,51.7,44.1
Somalia,16.8,23.6,19.6,39.1,13.5,40.4,22.5,49.8,0.0,73.8,42.7,94.4,99.9,53.1,56.5,35.3,33.3
Guinea,28.5,48.5,24.5,22.4,37.2,50.2,30.3,59.1,7.4,77.7,47.2,97.1,98.4,62.9,67.0,47.7,46.5
Jamaica,85.9,55.8,78.2,88.9,69.5,69.8,65.0,65.5,29.5,49.3,72.2,87.8,88.5,64.4,50.7,66.6,63.7
Kenya,33.7,56.4,41.8,53.9,59.7,45.8,55.1,65.2,10.8,41.5,52.9,96.1,98.3,73.5,60.1,57.7,50.9
Singapore,98.3,76.5,89.7,97.8,62.7,77.0,70.2,70.0,76.1,63.9,94.0,58.6,50.4,44.1,39.2,89.2,35.7
Philippines,54.4,61.3,54.6,57.1,57.0,65.2,71.6,58.7,13.1,27.9,68.5,95.0,96.0,73.6,57.5,59.0,51.0
Colombia,82.1,63.2,84.0,92.1,70.4,81.7,78.3,64.8,43.1,16.5,80.5,90.7,88.7,70.8,61.5,60.9,69.8
Lao PDR,40.4,57.4,44.6,45.9,63.0,60.8,68.2,69.4,8.1,67.4,53.2,96.9,96.4,60.8,45.6,47.3,47.1
Denmark,99.7,66.4,95.1,98.3,85.5,89.8,86.3,88.3,96.5,98.4,92.6,54.7,56.0,71.3,92.9,92.6,82.8
