,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Iraq,84.9,41.3,57.3,50.3,35.6,68.2,63.2,49.0,15.1,91.5,58.2,89.0,78.1,61.1,53.3,65.5,71.7
Eswatini,32.0,51.8,35.7,52.7,62.6,34.3,64.4,48.7,12.1,11.8,75.5,86.5,97.6,66.1,64.7,54.0,64.0
Chad,20.8,34.9,22.1,10.8,21.9,42.2,9.0,59.4,8.8,36.5,26.7,90.1,99.0,66.1,76.8,31.8,46.3
Senegal,23.7,56.5,40.6,11.6,22.8,56.0,61.1,60.9,10.1,52.6,54.0,96.5,98.0,54.4,63.9,68.4,51.3
Central African Republic,0.0,38.8,12.4,6.9,30.6,40.5,25.5,46.5,4.3,9.6,16.7,94.3,99.3,66.1,89.9,42.7,39.1
Latin America and the Caribbean,84.9,64.2,75.1,83.2,66.9,79.0,81.9,67.9,33.9,19.2,74.3,87.5,89.8,60.3,59.8,56.9,66.0
Singapore,98.3,76.5,89.7,97.8,62.7,77.0,70.2,70.0,76.1,63.9,94.0,58.6,50.4,44.1,39.2,89.2,35.7
Israel,98.8,65.1,93.7,99.7,71.2,68.9,70.3,80.5,80.6,63.0,84.1,71.3,53.8,31.0,49.5,73.2,58.7
World,58.6,60.4,56.1,69.4,50.9,60.1,60.5,65.4,29.9,34.6,63.1,88.9,85.7,58.5,56.5,62.8,51.1
Uganda,20.3,60.1,19.5,39.0,44.5,41.6,29.6,57.9,7.0,36.0,36.5,96.6,99.3,66.1,62.8,50.4,46.3
Zambia,7.2,55.1,20.3,33.9,44.9,46.7,54.6,48.8,1.9,29.4,61.4,96.4,98.0,66.1,69.5,49.6,47.5
Latvia,97.5,67.3,77.0,98.1,73.8,89.0,88.3,77.8,41.5,74.5,89.8,73.7,68.5,76.6,97.9,75.3,49.2
Panama,86.7,46.3,77.9,79.3,61.6,69.9,77.3,62.2,16.7,14.5,78.8,86.0,71.8,52.8,59.6,64.5,36.7
Benin,17.4,62.6,42.9,52.3,30.7,49.4,34.1,70.9,17.9,21.4,44.0,98.4,97.4,60.0,66.3,52.6,51.4
Slovak Republic,98.7,72.3,79.5,84.5,65.6,83.3,70.3,74.2,31.8,100.0,78.8,77.6,61.1,62.0,84.8,74.5,52.8
Cote d'Ivoire,35.3,63.1,39.9,34.8,38.3,55.1,67.4,69.8,26.6,45.7,49.3,97.1,97.3,73.5,73.0,52.8,44.4
Cyprus,99.9,60.5,91.1,97.7,70.6,69.5,72.4,74.3,72.7,83.4,77.9,69.5,64.8,48.4,75.6,81.7,45.6
Bangladesh,65.9,64.0,60.9,82.4,52.9,67.3,56.1,69.6,30.1,81.3,51.3,97.2,95.4,66.1,51.5,53.5,39.2
East and South Asia,73.5,64.9,68.3,85.1,54.4,63.3,64.4,68.9,50.5,36.9,61.3,93.7,91.8,55.3,51.4,61.0,49.2
Papua New Guinea,23.6,42.6,42.0,57.7,38.9,40.6,31.3,72.5,2.8,43.7,78.9,97.8,92.7,70.8,66.1,56.9,42.2
