,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Argentina,95.5,67.5,79.2,97.3,81.2,79.1,72.4,65.1,47.5,43.7,81.3,82.7,88.2,63.3,61.2,65.4,63.2
Benin,16.3,62.6,43.8,56.3,30.7,49.3,34.1,69.9,17.2,21.4,45.5,98.4,97.3,60.0,65.9,51.7,51.4
Namibia,39.7,43.9,36.8,67.2,75.9,55.1,48.2,58.4,2.9,2.8,76.4,88.1,84.5,66.6,85.7,67.3,67.3
Bosnia and Herzegovina,99.8,65.6,78.0,64.1,42.4,73.5,66.7,69.4,34.6,80.8,74.3,85.8,80.5,70.3,79.7,69.0,80.6
Peru,82.3,62.8,71.5,88.0,66.2,76.5,71.2,62.0,21.7,28.7,69.5,91.7,93.6,71.1,55.4,57.5,55.2
Ghana,59.8,67.6,46.3,72.9,47.2,54.2,67.8,67.7,22.9,36.8,50.0,97.0,96.5,48.0,71.5,69.7,46.9
Eastern Europe and Central Asia,94.5,56.6,71.1,84.5,58.8,71.2,65.1,68.4,35.9,82.2,73.6,87.6,80.5,61.9,65.9,58.8,61.1
Myanmar,45.2,59.2,43.8,49.4,52.4,60.1,57.2,60.9,3.2,76.8,51.3,97.5,98.7,51.7,54.0,68.2,33.5
Vietnam,79.8,59.7,62.5,72.9,68.7,62.3,67.5,69.7,16.8,68.6,57.2,94.8,96.4,55.3,40.5,64.4,63.3
Kenya,33.3,55.7,42.5,53.9,55.9,45.8,54.2,65.2,9.8,41.5,54.3,96.2,98.4,74.2,60.3,57.6,51.0
Sri Lanka,78.3,58.9,73.8,94.1,42.1,44.5,68.1,72.6,7.8,52.1,70.2,94.5,95.7,71.7,54.0,65.2,53.5
Panama,86.7,44.5,78.0,80.7,61.7,69.6,76.4,62.2,14.6,14.5,75.1,86.0,71.7,53.0,59.6,67.0,36.9
Belize,60.4,59.9,76.1,76.7,56.4,68.4,86.6,57.3,25.3,30.3,79.8,89.5,91.2,68.5,50.8,62.7,71.0
Eswatini,27.1,60.6,34.8,49.3,62.1,33.0,60.9,48.2,10.4,16.2,74.9,86.8,97.8,66.1,64.7,54.8,59.6
Bolivia,90.5,58.9,66.3,89.3,70.5,69.2,65.5,69.1,26.8,43.6,75.0,91.9,92.6,61.4,67.9,54.1,64.8
Montenegro,99.4,55.3,74.9,90.6,48.9,64.3,79.6,57.9,26.4,54.4,77.3,77.5,93.0,45.5,54.4,69.0,71.3
Zambia,7.2,55.1,20.3,33.9,44.9,46.7,54.6,48.8,1.9,29.4,61.4,96.4,98.0,66.1,69.5,49.6,47.5
Colombia,84.6,63.9,82.2,85.9,70.8,81.1,80.2,66.3,38.0,18.7,78.2,90.9,88.8,68.5,61.2,59.0,67.7
Tajikistan,76.4,50.5,54.6,69.3,47.6,51.0,86.8,59.9,4.2,77.0,62.5,96.2,97.3,58.9,68.0,67.8,42.4
Moldova,94.5,52.4,67.7,99.7,67.1,70.0,69.6,61.7,11.4,92.3,64.7,86.3,90.4,58.9,57.1,64.1,84.3
