,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Mauritania,65.0,37.5,40.4,20.7,27.1,50.7,41.9,42.3,6.7,77.5,38.7,93.5,96.0,76.0,61.0,52.6,45.4
Tunisia,88.5,54.5,71.5,65.6,33.7,64.8,72.4,56.7,17.3,69.6,75.8,89.5,91.2,53.5,52.7,71.7,67.2
Croatia,99.0,75.0,85.9,96.7,61.2,84.0,81.6,76.6,65.9,90.5,75.2,75.8,80.1,70.7,84.4,74.7,50.0
Maldives,86.6,38.9,82.5,90.7,42.4,71.2,82.8,50.1,15.0,75.6,77.4,84.1,93.5,58.3,56.1,70.8,50.8
Ethiopia,28.1,60.9,41.7,26.0,52.9,36.7,56.2,58.6,24.0,71.7,50.4,97.5,97.5,66.1,58.1,44.0,43.5
Bulgaria,98.0,66.3,78.2,68.5,75.1,69.1,73.2,77.0,58.4,49.6,79.3,80.5,83.1,64.7,93.7,74.5,73.2
Trinidad and Tobago,99.0,55.2,68.7,92.4,59.8,68.4,51.6,71.3,12.7,30.3,67.7,71.8,89.4,51.9,55.1,64.4,49.5
Armenia,85.2,52.4,66.6,68.5,45.1,68.9,68.4,62.4,9.4,72.1,79.6,94.1,93.0,58.9,59.3,74.5,56.1
China,97.9,82.0,81.2,99.5,77.4,70.4,63.8,73.0,75.9,34.5,79.1,90.6,85.7,51.4,49.5,67.0,44.8
Chad,20.8,34.9,22.1,10.8,21.9,42.2,9.0,59.4,8.8,36.5,26.7,90.1,99.0,66.1,76.8,31.8,46.3
Austria,99.5,72.9,83.8,93.4,60.8,92.4,81.0,82.6,61.8,95.0,86.2,57.3,52.9,62.0,70.4,89.3,65.5
Lesotho,24.0,54.8,24.9,46.1,71.2,44.3,20.5,43.0,6.7,18.0,52.8,96.8,96.2,66.1,74.3,50.9,78.8
Paraguay,85.0,68.9,68.9,81.0,61.5,69.8,87.0,64.1,8.7,17.3,72.9,87.1,92.8,61.4,51.2,49.7,45.3
Syrian Arab Republic,91.7,39.1,68.6,66.0,34.1,64.4,65.7,60.0,7.1,71.8,75.6,93.2,88.6,45.5,53.0,62.7,50.0
Eastern Europe and Central Asia,94.5,57.3,72.5,84.8,59.9,71.0,65.1,69.2,42.7,82.8,74.4,87.5,79.7,61.9,65.9,58.6,62.5
North Macedonia,75.7,61.4,73.5,67.1,30.5,73.1,65.0,56.4,23.5,65.0,77.3,86.4,87.6,58.9,80.7,71.1,66.6
Guinea,28.5,48.5,24.5,22.4,37.2,50.2,30.3,59.1,7.4,77.7,47.2,97.1,98.4,62.9,67.0,47.7,46.5
Greece,96.7,67.6,88.8,96.5,62.3,88.4,74.4,55.8,51.7,74.6,84.9,69.7,72.9,57.0,81.4,73.8,58.5
Bosnia and Herzegovina,99.7,65.6,77.2,64.1,44.0,73.5,66.7,69.2,36.0,80.8,73.0,85.8,82.2,70.3,79.7,69.6,80.6
Italy,98.2,71.8,91.4,98.8,69.8,82.3,77.9,70.8,76.8,79.2,69.6,75.9,73.4,60.6,79.2,73.1,62.8
