,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Austria,99.5,73.6,84.7,93.2,61.9,92.4,79.8,83.0,64.2,95.0,86.2,57.3,51.8,62.0,70.9,89.4,66.3
United States,99.0,70.2,83.4,96.1,69.3,84.3,69.4,77.1,72.4,53.1,86.1,68.8,33.7,58.9,55.5,74.8,61.4
Indonesia,47.4,62.7,51.6,82.8,53.8,58.2,54.1,62.7,7.4,67.0,57.1,92.6,93.2,55.9,41.8,67.7,51.3
Argentina,97.1,68.7,78.4,94.5,71.6,76.8,69.5,55.2,14.8,28.4,72.6,84.0,88.1,61.0,56.2,58.5,54.0
Pakistan,45.2,43.4,36.6,48.4,15.0,40.9,61.6,51.2,4.8,81.2,50.5,96.1,98.0,63.8,70.5,52.9,53.7
Singapore,98.3,76.5,87.5,97.8,55.7,78.1,69.0,69.3,73.6,63.9,94.6,58.6,47.5,44.1,39.4,89.1,38.1
Liberia,23.7,41.7,20.6,23.9,26.6,48.1,21.6,54.7,3.0,70.4,32.2,97.7,98.7,53.3,43.6,52.0,43.9
Guatemala,68.5,38.0,61.7,52.4,37.8,66.9,71.7,61.8,6.4,12.4,74.6,93.9,95.8,63.8,42.9,50.1,44.4
Nepal,36.8,46.4,39.8,48.7,35.1,55.1,38.7,66.2,9.4,64.7,45.0,98.4,99.0,60.8,64.6,58.1,40.1
Bolivia,78.0,51.8,54.2,82.9,48.4,59.5,56.8,65.8,6.4,18.7,70.6,92.6,95.3,61.4,67.6,51.6,57.1
Japan,99.8,74.7,90.3,98.1,53.6,85.2,69.9,81.4,78.8,77.8,89.4,68.2,63.9,53.7,63.4,84.8,60.9
Colombia,72.8,61.7,71.1,79.1,59.8,76.4,75.0,56.8,8.9,9.9,86.6,91.2,89.6,70.6,53.1,57.0,59.5
Switzerland,99.8,73.1,91.3,96.3,70.0,90.6,79.4,78.8,74.5,86.9,97.0,62.6,56.6,62.0,64.2,82.5,47.2
Jamaica,85.5,58.0,70.9,90.1,67.4,70.7,61.7,66.0,17.3,41.4,73.3,88.0,87.3,62.6,51.5,65.0,59.5
Peru,82.3,59.2,66.6,86.4,57.5,74.4,68.8,61.5,18.5,23.6,63.1,91.7,94.0,70.4,54.7,55.9,52.6
Iraq,83.8,44.2,55.7,40.3,21.3,53.1,56.6,50.8,8.8,92.8,59.0,89.2,83.4,61.6,52.2,57.6,71.7
Namibia,39.7,48.0,31.5,67.0,69.3,53.4,50.6,59.6,1.9,0.0,76.4,88.1,85.3,70.0,72.5,67.3,69.3
Latvia,96.3,64.1,68.6,99.3,68.8,88.2,82.1,78.7,17.9,68.1,90.4,74.7,72.1,71.9,84.4,70.2,47.0
Mauritius,96.7,66.8,67.9,82.2,36.1,69.3,79.4,69.4,9.5,66.9,85.0,77.1,94.0,57.3,27.1,70.5,40.8
Estonia,98.4,62.7,75.0,94.1,69.1,84.3,71.0,81.0,29.8,69.2,86.7,67.8,56.0,74.1,63.3,79.8,47.5
