,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Central African Republic,0.0,38.5,11.9,6.9,28.6,40.7,24.9,46.5,7.8,9.6,18.2,94.4,99.2,66.1,89.9,45.0,38.8
Slovenia,99.8,67.5,85.3,92.4,63.1,87.4,76.0,83.2,42.5,100.0,80.6,64.2,57.0,53.7,83.0,83.3,60.9
Oceania,27.6,41.9,43.0,59.1,40.6,12.1,35.9,66.5,2.1,46.8,80.8,86.3,98.1,65.4,53.1,65.9,46.3
United Arab Emirates,99.6,64.8,76.7,86.0,40.9,54.8,65.5,49.2,28.7,84.3,73.0,68.7,0.6,63.1,47.5,74.6,25.8
Guatemala,69.6,37.9,67.3,69.8,51.6,69.3,76.4,65.2,12.4,20.7,77.4,93.5,95.6,57.4,44.9,48.7,46.4
Latvia,97.3,64.5,77.0,98.4,73.5,88.9,85.8,77.0,41.9,72.1,89.4,74.2,68.8,80.2,97.9,72.1,47.0
Panama,86.7,44.5,78.0,80.7,61.7,69.6,76.4,62.2,14.6,14.5,75.1,86.0,71.7,53.0,59.6,67.0,36.9
Iraq,83.1,41.4,58.4,46.6,35.1,66.9,61.5,50.2,11.9,91.5,53.6,89.1,78.0,61.3,52.4,64.5,71.7
"Egypt, Arab Rep.",80.5,59.7,68.5,66.3,39.6,66.7,70.9,51.5,45.6,83.5,64.6,93.2,93.9,50.2,69.2,71.9,60.5
Brazil,87.3,69.9,79.0,90.6,70.1,86.6,92.3,67.9,59.8,12.8,79.8,84.7,93.1,63.1,60.1,59.4,73.9
Niger,12.3,43.7,26.2,0.0,28.7,40.7,34.9,63.2,5.2,71.3,26.6,96.9,99.3,66.1,66.9,53.4,55.6
Slovak Republic,98.7,73.2,79.3,81.2,63.9,83.3,70.2,72.2,31.2,91.8,78.8,77.6,61.0,62.0,84.8,73.8,53.2
"Gambia, The",48.1,52.3,41.1,35.2,33.0,59.0,38.6,66.3,7.8,58.2,62.7,97.3,98.7,67.1,85.0,52.6,44.1
Indonesia,58.0,61.3,61.0,90.2,59.9,64.9,69.2,64.2,13.8,55.3,67.0,92.6,92.0,61.8,45.7,68.9,50.7
Greece,96.8,67.9,87.0,93.9,62.2,88.4,73.3,54.0,49.6,75.2,85.8,69.8,69.9,58.4,81.5,74.7,58.6
Djibouti,47.4,38.2,49.4,12.9,25.5,56.7,31.4,49.1,14.5,40.9,60.4,94.5,89.9,56.8,38.8,52.9,45.3
Russian Federation,100.0,57.3,65.4,83.6,63.8,76.8,66.9,69.8,37.8,59.4,79.1,86.0,66.6,55.9,66.2,45.8,67.5
Portugal,99.6,63.0,85.9,96.1,73.9,79.0,77.5,75.3,40.7,67.8,89.4,72.9,76.7,40.1,66.1,81.1,63.4
Mali,17.2,57.3,29.9,19.6,28.9,52.7,33.3,63.4,5.8,80.4,40.5,96.1,98.9,66.1,57.1,62.5,43.8
Chad,21.9,37.6,22.1,7.7,21.6,41.9,7.4,59.4,6.2,36.5,31.7,90.1,98.9,66.1,76.8,32.1,43.3
